Review,words,Prediction
"Es muy bonito y me sorprenden L cantidad de iglesias y capillas que hay en el centro histórico de Puebla,  como en muchos lugares los domingos el acceso a museos es gratuito.  Vale la pena visitarlo y entrar a la catedral,  que es simplemente majestuosa.  Puebla me pareció hermosa,  tengan cuidado con los conductores manejan muy feo y no tienen cuidado con los peatones,  eso es una decepción para una  ciudad tan linda. Hay un  tour en autobús que muestra los distintos lugares representativos que hay en el centro histórico,  valdría la pena tomarlo para decidir lo que quieren visitar en caso de no contar con muchos días en la ciudad. Suerte y buen viaje ","E s   m u y   b o n i t o   y   m e   s o r p r e n d e n   L   c a n t i d a d   d e   i g l e s i a s   y   c a p i l l a s   q u e   h a y   e n   e l   c e n t r o   h i s t ó r i c o   d e   P u e b l a ,     c o m o   e n   m u c h o s   l u g a r e s   l o s   d o m i n g o s   e l   a c c e s o   a   m u s e o s   e s   g r a t u i t o .     V a l e   l a   p e n a   v i s i t a r l o   y   e n t r a r   a   l a   c a t e d r a l ,     q u e   e s   s i m p l e m e n t e   m a j e s t u o s a .     P u e b l a   m e   p a r e c i ó   h e r m o s a ,     t e n g a n   c u i d a d o   c o n   l o s   c o n d u c t o r e s   m a n e j a n   m u y   f e o   y   n o   t i e n e n   c u i d a d o   c o n   l o s   p e a t o n e s ,     e s o   e s   u n a   d e c e p c i ó n   p a r a   u n a     c i u d a d   t a n   l i n d a .   H a y   u n     t o u r   e n   a u t o b ú s   q u e   m u e s t r a   l o s   d i s t i n t o s   l u g a r e s   r e p r e s e n t a t i v o s   q u e   h a y   e n   e l   c e n t r o   h i s t ó r i c o ,     v a l d r í a   l a   p e n a   t o m a r l o   p a r a   d e c i d i r   l o   q u e   q u i e r e n   v i s i t a r   e n   c a s o   d e   n o   c o n t a r   c o n   m u c h o s   d í a s   e n   l a   c i u d a d .   S u e r t e   y   b u e n   v i a j e  ",5
"La catedral, la plaza y bares para tomar algo. Con el sonido de la música cubana acompañando. Eso si están a pleno los vendedores, hay una pareja con tipicos trajes cubanos que te ofrecen fotografiarse por unos CUCs,","L a   c a t e d r a l ,   l a   p l a z a   y   b a r e s   p a r a   t o m a r   a l g o .   C o n   e l   s o n i d o   d e   l a   m ú s i c a   c u b a n a   a c o m p a ñ a n d o .   E s o   s i   e s t á n   a   p l e n o   l o s   v e n d e d o r e s ,   h a y   u n a   p a r e j a   c o n   t i p i c o s   t r a j e s   c u b a n o s   q u e   t e   o f r e c e n   f o t o g r a f i a r s e   p o r   u n o s   C U C s ,",5
"Visitar la ciudadela de Chichén Itzá es una parada obligatoria para quien deseé visitar la rivera maya. Es un lugar imponente, lleno de historia y misterio. Es recomendable llegar por la mañana ya que el parque cierra a las 4 pm así se tiene suficiente tiempo para visitarlo con comodidad. Es recomendable unirse a un grupo guiado para conocer en profundidad la historia de este lugar. Hay dos opciones de guias, contratar uno ( caro) o buscar algun grupo y preguntarle al guia si se puede unir ( mas barato), logicamente este dira que sí pero que al final de la guiada hay que dar una colaboración economica. Importante llevar provisiones y agua ya que adentro es caro. A dos km de llegar al parque hay un pueblito donde se puede comer barato y 1 km antes de la entrada hay un super ""xoxo"" en el cual se puede abasteceder de comida y agua.Para volver hacia el lugar donde uno estpa hospedado salen micros para merida, playa del carmen, cancun. Los cuales pueden comprarse cerca del estacionamiento preguntando quien es el que está vendiendo boletos.","V i s i t a r   l a   c i u d a d e l a   d e   C h i c h é n   I t z á   e s   u n a   p a r a d a   o b l i g a t o r i a   p a r a   q u i e n   d e s e é   v i s i t a r   l a   r i v e r a   m a y a .   E s   u n   l u g a r   i m p o n e n t e ,   l l e n o   d e   h i s t o r i a   y   m i s t e r i o .   E s   r e c o m e n d a b l e   l l e g a r   p o r   l a   m a ñ a n a   y a   q u e   e l   p a r q u e   c i e r r a   a   l a s   4   p m   a s í   s e   t i e n e   s u f i c i e n t e   t i e m p o   p a r a   v i s i t a r l o   c o n   c o m o d i d a d .   E s   r e c o m e n d a b l e   u n i r s e   a   u n   g r u p o   g u i a d o   p a r a   c o n o c e r   e n   p r o f u n d i d a d   l a   h i s t o r i a   d e   e s t e   l u g a r .   H a y   d o s   o p c i o n e s   d e   g u i a s ,   c o n t r a t a r   u n o   (   c a r o )   o   b u s c a r   a l g u n   g r u p o   y   p r e g u n t a r l e   a l   g u i a   s i   s e   p u e d e   u n i r   (   m a s   b a r a t o ) ,   l o g i c a m e n t e   e s t e   d i r a   q u e   s í   p e r o   q u e   a l   f i n a l   d e   l a   g u i a d a   h a y   q u e   d a r   u n a   c o l a b o r a c i ó n   e c o n o m i c a .   I m p o r t a n t e   l l e v a r   p r o v i s i o n e s   y   a g u a   y a   q u e   a d e n t r o   e s   c a r o .   A   d o s   k m   d e   l l e g a r   a l   p a r q u e   h a y   u n   p u e b l i t o   d o n d e   s e   p u e d e   c o m e r   b a r a t o   y   1   k m   a n t e s   d e   l a   e n t r a d a   h a y   u n   s u p e r   "" x o x o ""   e n   e l   c u a l   s e   p u e d e   a b a s t e c e d e r   d e   c o m i d a   y   a g u a . P a r a   v o l v e r   h a c i a   e l   l u g a r   d o n d e   u n o   e s t p a   h o s p e d a d o   s a l e n   m i c r o s   p a r a   m e r i d a ,   p l a y a   d e l   c a r m e n ,   c a n c u n .   L o s   c u a l e s   p u e d e n   c o m p r a r s e   c e r c a   d e l   e s t a c i o n a m i e n t o   p r e g u n t a n d o   q u i e n   e s   e l   q u e   e s t á   v e n d i e n d o   b o l e t o s .",5
"El lugar es un edificio antiguo restaurado, encantador con un trato, fantástico y una salsa de pasta fabulosa, recomendada la lasaña sobretodo . Al acabar de comer, un paseo por el museo, muy recomendableMás","E l   l u g a r   e s   u n   e d i f i c i o   a n t i g u o   r e s t a u r a d o ,   e n c a n t a d o r   c o n   u n   t r a t o ,   f a n t á s t i c o   y   u n a   s a l s a   d e   p a s t a   f a b u l o s a ,   r e c o m e n d a d a   l a   l a s a ñ a   s o b r e t o d o   .   A l   a c a b a r   d e   c o m e r ,   u n   p a s e o   p o r   e l   m u s e o ,   m u y   r e c o m e n d a b l e M á s",5
"Excelente la atención y educación de todos los empleados, en especial la de Daniela pájaro, mirlena isaza y Laura tejedor. Los espacios muy lindos, acogedores y lo más importante aseados.  Súper recomendado","E x c e l e n t e   l a   a t e n c i ó n   y   e d u c a c i ó n   d e   t o d o s   l o s   e m p l e a d o s ,   e n   e s p e c i a l   l a   d e   D a n i e l a   p á j a r o ,   m i r l e n a   i s a z a   y   L a u r a   t e j e d o r .   L o s   e s p a c i o s   m u y   l i n d o s ,   a c o g e d o r e s   y   l o   m á s   i m p o r t a n t e   a s e a d o s .     S ú p e r   r e c o m e n d a d o",5
"Es una de las principales atracciones de Guanajuato, es algo bonito saber las historias de las personas momificadas y hay algunas que son impactantes, la entrada no es cara así que si visitas Guanajuato tienes que ir a este lugar.","E s   u n a   d e   l a s   p r i n c i p a l e s   a t r a c c i o n e s   d e   G u a n a j u a t o ,   e s   a l g o   b o n i t o   s a b e r   l a s   h i s t o r i a s   d e   l a s   p e r s o n a s   m o m i f i c a d a s   y   h a y   a l g u n a s   q u e   s o n   i m p a c t a n t e s ,   l a   e n t r a d a   n o   e s   c a r a   a s í   q u e   s i   v i s i t a s   G u a n a j u a t o   t i e n e s   q u e   i r   a   e s t e   l u g a r .",5
"Gran oportunidad para tomar fotos! Pero aparte de una enorme plaza concreto no hay mucho que ver aquí. Puedes visitar esta en uno de los coches clásicos, que está a sólo 10 minutos en coche del Parque Central.","G r a n   o p o r t u n i d a d   p a r a   t o m a r   f o t o s !   P e r o   a p a r t e   d e   u n a   e n o r m e   p l a z a   c o n c r e t o   n o   h a y   m u c h o   q u e   v e r   a q u í .   P u e d e s   v i s i t a r   e s t a   e n   u n o   d e   l o s   c o c h e s   c l á s i c o s ,   q u e   e s t á   a   s ó l o   1 0   m i n u t o s   e n   c o c h e   d e l   P a r q u e   C e n t r a l .",5
"Lugares bellos, siempre con musica, siempre con la atencion esmerada de los habitantes, realmente bello, no encuentro otra palabra para calificarla.","L u g a r e s   b e l l o s ,   s i e m p r e   c o n   m u s i c a ,   s i e m p r e   c o n   l a   a t e n c i o n   e s m e r a d a   d e   l o s   h a b i t a n t e s ,   r e a l m e n t e   b e l l o ,   n o   e n c u e n t r o   o t r a   p a l a b r a   p a r a   c a l i f i c a r l a .",5
Recorrer la Habana de por si es Impactante por todo lo que encierra. Pero la plaza y en especial la Catedral UNA MARAVILLA. Tanto por su arquitectura como por su alajamiento y su entorno lo hace perfecto,R e c o r r e r   l a   H a b a n a   d e   p o r   s i   e s   I m p a c t a n t e   p o r   t o d o   l o   q u e   e n c i e r r a .   P e r o   l a   p l a z a   y   e n   e s p e c i a l   l a   C a t e d r a l   U N A   M A R A V I L L A .   T a n t o   p o r   s u   a r q u i t e c t u r a   c o m o   p o r   s u   a l a j a m i e n t o   y   s u   e n t o r n o   l o   h a c e   p e r f e c t o,5
"Desde el comienzo hasta el final es bonita esta atracción, lamentablemente cuando la visité no podía acceder en teléferico ni bajar caminando, pero la vista una vez arribas es hermosa","D e s d e   e l   c o m i e n z o   h a s t a   e l   f i n a l   e s   b o n i t a   e s t a   a t r a c c i ó n ,   l a m e n t a b l e m e n t e   c u a n d o   l a   v i s i t é   n o   p o d í a   a c c e d e r   e n   t e l é f e r i c o   n i   b a j a r   c a m i n a n d o ,   p e r o   l a   v i s t a   u n a   v e z   a r r i b a s   e s   h e r m o s a",5
Comida tradicional colombiana de excelente calidad. El único problema es que a la hora de almuerzo hay mucha demanda!!,C o m i d a   t r a d i c i o n a l   c o l o m b i a n a   d e   e x c e l e n t e   c a l i d a d .   E l   ú n i c o   p r o b l e m a   e s   q u e   a   l a   h o r a   d e   a l m u e r z o   h a y   m u c h a   d e m a n d a ! !,5
"Caro, sobrevalorado, muy decepcionada, probablemente la peor comida que he probado en mi vida! Así que lo siento tener que decir que este problema sólo en lo que fue una estancia increíble en La Habana","C a r o ,   s o b r e v a l o r a d o ,   m u y   d e c e p c i o n a d a ,   p r o b a b l e m e n t e   l a   p e o r   c o m i d a   q u e   h e   p r o b a d o   e n   m i   v i d a !   A s í   q u e   l o   s i e n t o   t e n e r   q u e   d e c i r   q u e   e s t e   p r o b l e m a   s ó l o   e n   l o   q u e   f u e   u n a   e s t a n c i a   i n c r e í b l e   e n   L a   H a b a n a",5
"No merece la pena el dinero que te cobran por cenar. El espectaculo muy bien, demasiado apretado el publico pero bien","N o   m e r e c e   l a   p e n a   e l   d i n e r o   q u e   t e   c o b r a n   p o r   c e n a r .   E l   e s p e c t a c u l o   m u y   b i e n ,   d e m a s i a d o   a p r e t a d o   e l   p u b l i c o   p e r o   b i e n",5
"Nos alojamos aquí por dos noches y me hubiera gustado estar más. Estoy escribiendo esto desde una hamaca en la piscina, el día de la salida. Nos lo coger el autobús de noche, pero el personal no tenemos ningún problema para mantener nuestras maletas y dejarnos usar las instalaciones hasta entonces. Han sido muy serviciales y amables con nosotros explicando todo, proporcionando un mapa de cortesía y reserva nuestros billetes de autobús. La piscina es estupenda, se puede pasar unos días relajándose alrededor. un montón de hamacas, sillas, etc. Las personas han comentado en las reglas, pero no encontré fueron muy agresivos en absoluto sobre ellos y sólo tienen unas pocas reglas sencillas, que son básicamente respetar a los demás cuando estás aquí. No tocar música y estar tranquilo…","N o s   a l o j a m o s   a q u í   p o r   d o s   n o c h e s   y   m e   h u b i e r a   g u s t a d o   e s t a r   m á s .   E s t o y   e s c r i b i e n d o   e s t o   d e s d e   u n a   h a m a c a   e n   l a   p i s c i n a ,   e l   d í a   d e   l a   s a l i d a .   N o s   l o   c o g e r   e l   a u t o b ú s   d e   n o c h e ,   p e r o   e l   p e r s o n a l   n o   t e n e m o s   n i n g ú n   p r o b l e m a   p a r a   m a n t e n e r   n u e s t r a s   m a l e t a s   y   d e j a r n o s   u s a r   l a s   i n s t a l a c i o n e s   h a s t a   e n t o n c e s .   H a n   s i d o   m u y   s e r v i c i a l e s   y   a m a b l e s   c o n   n o s o t r o s   e x p l i c a n d o   t o d o ,   p r o p o r c i o n a n d o   u n   m a p a   d e   c o r t e s í a   y   r e s e r v a   n u e s t r o s   b i l l e t e s   d e   a u t o b ú s .   L a   p i s c i n a   e s   e s t u p e n d a ,   s e   p u e d e   p a s a r   u n o s   d í a s   r e l a j á n d o s e   a l r e d e d o r .   u n   m o n t ó n   d e   h a m a c a s ,   s i l l a s ,   e t c .   L a s   p e r s o n a s   h a n   c o m e n t a d o   e n   l a s   r e g l a s ,   p e r o   n o   e n c o n t r é   f u e r o n   m u y   a g r e s i v o s   e n   a b s o l u t o   s o b r e   e l l o s   y   s ó l o   t i e n e n   u n a s   p o c a s   r e g l a s   s e n c i l l a s ,   q u e   s o n   b á s i c a m e n t e   r e s p e t a r   a   l o s   d e m á s   c u a n d o   e s t á s   a q u í .   N o   t o c a r   m ú s i c a   y   e s t a r   t r a n q u i l o …",5
"La comida es cara y mala, solo para tomar un par de cervezas y lo que que pagas es la vista realmente","L a   c o m i d a   e s   c a r a   y   m a l a ,   s o l o   p a r a   t o m a r   u n   p a r   d e   c e r v e z a s   y   l o   q u e   q u e   p a g a s   e s   l a   v i s t a   r e a l m e n t e",5
"Sorprendente la colección de piezas en este museo, la historia en el recorrido no deja de sorprender. Me encantó poder entrar a la Sala de las Ofrendas, sorprendente!","S o r p r e n d e n t e   l a   c o l e c c i ó n   d e   p i e z a s   e n   e s t e   m u s e o ,   l a   h i s t o r i a   e n   e l   r e c o r r i d o   n o   d e j a   d e   s o r p r e n d e r .   M e   e n c a n t ó   p o d e r   e n t r a r   a   l a   S a l a   d e   l a s   O f r e n d a s ,   s o r p r e n d e n t e !",5
"No es taaaaan lindo, la vista es hermosa pero hay que hacer mucha cola, recomiendo subir con el tren que es más rápido. ","N o   e s   t a a a a a n   l i n d o ,   l a   v i s t a   e s   h e r m o s a   p e r o   h a y   q u e   h a c e r   m u c h a   c o l a ,   r e c o m i e n d o   s u b i r   c o n   e l   t r e n   q u e   e s   m á s   r á p i d o .  ",5
Gran lugar... aquí la imagen de la fresa y chocolate fue filmada buen servicio buena comida no tome la tarta,G r a n   l u g a r . . .   a q u í   l a   i m a g e n   d e   l a   f r e s a   y   c h o c o l a t e   f u e   f i l m a d a   b u e n   s e r v i c i o   b u e n a   c o m i d a   n o   t o m e   l a   t a r t a,5
"Toda persona que viaje a monterrey tiene que conocer a fuerza el parque, esta muy bonito y extenso recomendable llevar tenis y en temporada de invierno un buen sueter , esta conectado con un paseo llamado santa lucia , a mi gusto nada recomendable pero tambien es casi obligado hacerlo para conocer totalmente el parque","T o d a   p e r s o n a   q u e   v i a j e   a   m o n t e r r e y   t i e n e   q u e   c o n o c e r   a   f u e r z a   e l   p a r q u e ,   e s t a   m u y   b o n i t o   y   e x t e n s o   r e c o m e n d a b l e   l l e v a r   t e n i s   y   e n   t e m p o r a d a   d e   i n v i e r n o   u n   b u e n   s u e t e r   ,   e s t a   c o n e c t a d o   c o n   u n   p a s e o   l l a m a d o   s a n t a   l u c i a   ,   a   m i   g u s t o   n a d a   r e c o m e n d a b l e   p e r o   t a m b i e n   e s   c a s i   o b l i g a d o   h a c e r l o   p a r a   c o n o c e r   t o t a l m e n t e   e l   p a r q u e",5
"La comida es buena y bien presentada, probablemente el mejor que hemos tenido en Cuba. El edificio es muy bonito y músicos tocando música. Sin embargo, la ley es muy caro, pasar 50 CUC por persona es, sin duda, demasiado teniendo en cuenta los precios...de Cuba"". Sirve Agua mineral italiana por 3 CUC, era un poco demasiado para mi gusto.Más","L a   c o m i d a   e s   b u e n a   y   b i e n   p r e s e n t a d a ,   p r o b a b l e m e n t e   e l   m e j o r   q u e   h e m o s   t e n i d o   e n   C u b a .   E l   e d i f i c i o   e s   m u y   b o n i t o   y   m ú s i c o s   t o c a n d o   m ú s i c a .   S i n   e m b a r g o ,   l a   l e y   e s   m u y   c a r o ,   p a s a r   5 0   C U C   p o r   p e r s o n a   e s ,   s i n   d u d a ,   d e m a s i a d o   t e n i e n d o   e n   c u e n t a   l o s   p r e c i o s . . . d e   C u b a "" .   S i r v e   A g u a   m i n e r a l   i t a l i a n a   p o r   3   C U C ,   e r a   u n   p o c o   d e m a s i a d o   p a r a   m i   g u s t o . M á s",5
